[2021, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Pravni fakultet Sveučilišta u Splitu', 'Redovni', 'Upravni studij (stručni)', 'Split', 125.0, 274.0, 53.0, 0.42, 0, 44.0]
[2021, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Pravni fakultet Sveučilišta u Zagrebu', 'Izvanredni', 'Pravo (izvanredni)', 'Zagreb', 50.0, 167.0, 21.0, 0.42, 0, 20.0]
[2021, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Fakultet strojarstva i brodogradnje Sveučilišta u Zagrebu', 'Redovni', 'Brodogradnja', 'Zagreb', 45.0, 252.0, 19.0, 0.42, 0, 44.0]
[2021, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Fakultet elektrotehnike, strojarstva i brodogradnje Sveučilišta u Splitu', 'Redovni', 'Industrijsko inženjerstvo', 'Split', 40.0, 158.0, 17.0, 0.42, 0, 15.0]
[2021, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Sveučilišni odjel za stručne studije', 'Izvanredni', 'Računovodstvo i financije (izvanredni, stručni)', 'Split', 40.0, 66.0, 17.0, 0.42, 0, 18.0]
[2021, 'l', 'Sveučilište u Rijeci', 'Javna sveučilišta', 'Odjel za fiziku Sveučilišta u Rijeci', 'Redovni', 'Fizika', 'Rijeka', 24.0, 76.0, 10.0, 0.42, 0, 10.0]
[2021, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Umjetnička akademija Sveučilišta u Splitu', 'Redovni', 'Glazbena pedagogija', 'Split', 12.0, 18.0, 5.0, 0.42, 0, 3.0]
[2021, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Katolički bogoslovni fakultet Sveučilišta u Splitu', 'Redovni', 'Teološko - katehetski studij', 'Split', 22.0, 29.0, 9.0, 0.41, 0, 3.0]
[2021, 'l', 'Sveučilište u Dubrovniku', 'Javna sveučilišta', 'Odjel za ekonomiju i poslovnu ekonomiju Sveučilišta u Dubrovniku', 'Izvanredni', 'Financijski menadžment (izvanredni, stručni)', 'Dubrovnik', 22.0, 29.0, 9.0, 0.41, 0, 7.0]
[2021, 'l', 'Veleučilište u Šibeniku', 'Javna veleučilišta', 'Veleučilište u Šibeniku', 'Redovni', 'Turistički menadžment (stručni)', 'Šibenik', 90.0, 169.0, 36.0, 0.4, 0, 28.0]
[2021, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Sveučilišni odjel za stručne studije', 'Izvanredni', 'Menadžment trgovine i turizma (izvanredni, stručni)', 'Split', 85.0, 121.0, 34.0, 0.4, 0, 40.0]
[2021, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Kemijsko-tehnološki fakultet Sveučilišta u Splitu', 'Redovni', 'Kemijska tehnologija; smjer: Kemijsko inženjerstvo', 'Split', 72.0, 173.0, 29.0, 0.4, 0, 43.0]
[2021, 'l', 'Veleučilište Hrvatsko zagorje Krapina', 'Javna veleučilišta', 'Veleučilište Hrvatsko zagorje Krapina', 'Redovni', 'Informatika (stručni)', 'Krapina', 60.0, 73.0, 24.0, 0.4, 0, 18.0]
[2021, 'l', 'Veleučilište "Lavoslav Ružička" u Vukovaru', 'Javna veleučilišta', 'Veleučilište "Lavoslav Ružička" u Vukovaru', 'Redovni', 'Trgovina (stručni)', 'Vukovar', 50.0, 65.0, 20.0, 0.4, 0, 18.0]
[2021, 'l', 'Veleučilište u Karlovcu', 'Javna veleučilišta', 'Veleučilište u Karlovcu', 'Izvanredni', 'Lovstvo i zaštita prirode (izvanredni, stručni)', 'Karlovac', 35.0, 30.0, 14.0, 0.4, 0, 9.0]
[2021, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Fakultet organizacije i informatike u Varaždinu Sveučilišta u Zagrebu', 'Izvanredni', 'Primjena informacijske tehnologije u poslovanju (izvanredni, stručni)', 'Varaždin', 30.0, 45.0, 12.0, 0.4, 0, 10.0]
[2021, 'l', 'Veleučilište u Požegi', 'Javna veleučilišta', 'Veleučilište u Požegi', 'Izvanredni', 'Upravni studij (izvanredni, stručni)', 'Požega', 30.0, 25.0, 12.0, 0.4, 0, 9.0]
[2021, 'l', 'Sveučilište Jurja Dobrile u Puli', 'Javna sveučilišta', 'Fakultet informatike u Puli', 'Izvanredni', 'Informatika (izvanredni)', 'Pula', 30.0, 39.0, 12.0, 0.4, 0, 12.0]
[2021, 'l', 'Sveučilište Sjever', 'Javna sveučilišta', 'Sveučilište Sjever', 'Izvanredni', 'Multimedija, oblikovanje i primjena (izvanredni, stručni)', 'Varaždin', 25.0, 69.0, 10.0, 0.4, 0, 18.0]
[2021, 'l', 'Sveučilište u Slavonskom Brodu', 'Javna sveučilišta', 'Biotehnički odjel Sveučilišta u Slavonskom Brodu', 'Izvanredni', 'Bilinogojstvo; smjerovi: Ratarstvo, Hortikultura (izvanredni, stručni)', 'Slavonski Brod', 20.0, 18.0, 8.0, 0.4, 0, 6.0]
[2021, 'l', 'Sveučilište VERN', 'Privatna sveučilišta', 'Sveučilište VERN', 'Redovni', 'Transmedijska dramaturgija', 'Zagreb', 15.0, 9.0, 6.0, 0.4, 0, 6.0]
[2021, 'l', 'Veleučilište Velika Gorica', 'Privatna veleučilišta', 'Veleučilište Velika Gorica', 'Izvanredni', 'Motorna vozila (izvanredni, stručni)', 'Velika Gorica', 15.0, 21.0, 6.0, 0.4, 0, 5.0]
[2021, 'l', 'Sveučilište VERN', 'Privatna sveučilišta', 'Sveučilište VERN', 'Izvanredni', 'Odnosi s javnošću i studij medija (izvanredni, stručni)', 'Zagreb', 10.0, 12.0, 4.0, 0.4, 0, 2.0]
[2021, 'l', 'Sveučilište u Rijeci', 'Javna sveučilišta', 'Pomorski fakultet Sveučilišta u Rijeci', 'Izvanredni', 'Brodostrojarstvo (izvanredni)', 'Rijeka', 10.0, 25.0, 4.0, 0.4, 0, 2.0]
[2021, 'l', 'Veleučilište u Bjelovaru', 'Privatna veleučilišta', 'Veleučilište u Bjelovaru', 'Izvanredni', 'Računarstvo (izvanredni, stručni)', 'Bjelovar', 10.0, 31.0, 4.0, 0.4, 0, 3.0]
[2021, 'l', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Osijeku', 'Redovni', 'Hrvatski jezik i književnost i Njemački jezik i književnost', 'Osijek', 5.0, 7.0, 2.0, 0.4, 0, 2.0]
[2021, 'l', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Osijeku', 'Redovni', 'Informatologija i Hrvatski jezik i književnost', 'Osijek', 5.0, 20.0, 2.0, 0.4, 0, 3.0]
[2021, 'l', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Osijeku', 'Redovni', 'Povijest umjetnosti i Hrvatski jezik i književnost', 'Osijek', 5.0, 26.0, 2.0, 0.4, 0, 5.0]
[2021, 'l', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Osijeku', 'Redovni', 'Mađarski jezik i književnost i Povijest', 'Osijek', 5.0, 6.0, 2.0, 0.4, 0, 3.0]
[2021, 'l', 'Sveučilište u Dubrovniku', 'Javna sveučilišta', 'Pomorski odjel Sveučilišta u Dubrovniku', 'Izvanredni', 'Brodostrojarstvo (izvanredni)', 'Dubrovnik', 5.0, 5.0, 2.0, 0.4, 0, 2.0]
[2021, 'l', 'Sveučilište u Dubrovniku', 'Javna sveučilišta', 'Pomorski odjel Sveučilišta u Dubrovniku', 'Izvanredni', 'Nautika (izvanredni)', 'Dubrovnik', 5.0, 21.0, 2.0, 0.4, 0, 1.0]
[2021, 'l', 'Veleučilište u Karlovcu', 'Javna veleučilišta', 'Veleučilište u Karlovcu', 'Redovni', 'Mehatronika (stručni)', 'Karlovac', 82.0, 119.0, 32.0, 0.39, 0, 28.0]
[2021, 'l', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Fakultet agrobiotehničkih znanosti Osijek', 'Redovni', 'Poljoprivreda; smjer: Agroekonomika', 'Osijek', 56.0, 132.0, 22.0, 0.39, 0, 19.0]
[2021, 'l', 'Sveučilište u Zadru', 'Javna sveučilišta', 'Odjel za hispanistiku i iberske studije Sveučilišta u Zadru', 'Redovni', 'Španjolski jezik i književnost (dvopredmetni)', 'Zadar', 52.0, 117.0, 20.0, 0.38, 0, 40.0]
[2021, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Pravni fakultet Sveučilišta u Splitu', 'Izvanredni', 'Upravni studij (izvanredni, stručni)', 'Split', 50.0, 67.0, 19.0, 0.38, 0, 15.0]
[2021, 'l', 'Veleučilište u Karlovcu', 'Javna veleučilišta', 'Veleučilište u Karlovcu', 'Redovni', 'Lovstvo i zaštita prirode (stručni)', 'Karlovac', 40.0, 66.0, 15.0, 0.38, 0, 7.0]
[2021, 'l', 'Sveučilište u Zadru', 'Javna sveučilišta', 'Odjel za kroatistiku Sveučilišta u Zadru', 'Redovni', 'Hrvatski jezik i književnost', 'Zadar', 37.0, 85.0, 14.0, 0.38, 0, 15.0]
[2021, 'l', 'Sveučilište u Rijeci', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Rijeci', 'Redovni', 'Talijanski jezik i književnost (dvopredmetni)', 'Rijeka', 32.0, 91.0, 12.0, 0.38, 0, 29.0]
[2021, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Učiteljski fakultet Sveučilišta u Zagrebu', 'Izvanredni', 'Rani i predškolski odgoj i obrazovanje (izvanredni) (izvanredni)', 'Čakovec', 90.0, 136.0, 33.0, 0.37, 0, 21.0]
[2021, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Fakultet kemijskog inženjerstva i tehnologije Sveučilišta u Zagrebu', 'Redovni', 'Ekoinženjerstvo', 'Zagreb', 57.0, 150.0, 21.0, 0.37, 0, 41.0]
[2021, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Zagrebu', 'Redovni', 'Španjolski jezik i književnost (dvopredmetni)', 'Zagreb', 54.0, 106.0, 20.0, 0.37, 0, 34.0]
[2021, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Splitu', 'Redovni', 'Njemački jezik i književnost (dvopredmetni)', 'Split', 30.0, 79.0, 11.0, 0.37, 0, 27.0]
[2021, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Zagrebu', 'Redovni', 'Francuski jezik i književnost (dvopredmetni)', 'Zagreb', 66.0, 98.0, 24.0, 0.36, 0, 37.0]
[2021, 'l', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Fakultet agrobiotehničkih znanosti Osijek', 'Redovni', 'Poljoprivreda; smjer: Zootehnika', 'Osijek', 56.0, 88.0, 20.0, 0.36, 0, 17.0]
[2021, 'l', 'RIT Croatia', 'Privatne visoke škole', 'RIT Croatia', 'Redovni', 'Informacijske tehnologije (stručni)', 'Zagreb', 55.0, 56.0, 20.0, 0.36, 0, 20.0]
[2021, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Fakultet organizacije i informatike u Varaždinu Sveučilišta u Zagrebu', 'Izvanredni', 'Primjena informacijske tehnologije u poslovanju (izvanredni, stručni)', 'Sisak', 50.0, 31.0, 18.0, 0.36, 0, 18.0]
[2021, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Kemijsko-tehnološki fakultet Sveučilišta u Splitu', 'Redovni', 'Kemija', 'Split', 36.0, 134.0, 13.0, 0.36, 0, 17.0]
[2021, 'l', 'Sveučilište u Rijeci', 'Javna sveučilišta', 'Medicinski fakultet Sveučilišta u Rijeci', 'Redovni', 'Sanitarno inženjerstvo', 'Rijeka', 33.0, 81.0, 12.0, 0.36, 0, 19.0]
[2021, 'l', 'Edward Bernays Visoka škola za komunikacijski menadžment', 'Privatne visoke škole', 'Edward Bernays Visoka škola za komunikacijski menadžment', 'Redovni', 'Menadžment i marketing turističke destinacije (stručni)', 'Zagreb', 28.0, 61.0, 10.0, 0.36, 0, 8.0]
[2021, 'l', 'Sveučilište u Dubrovniku', 'Javna sveučilišta', 'Odjel za humanističke znanosti Sveučilišta u Dubrovniku i Filozofski fakultet Sveučilišta u Zagrebu', 'Redovni', 'Povijest Jadrana i Mediterana', 'Dubrovnik', 11.0, 19.0, 4.0, 0.36, 0, 3.0]
[2021, 'l', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Ekonomski fakultet Sveučilišta u Osijeku', 'Izvanredni', 'Financijski menadžment, Marketing (izvanredni)', 'Osijek', 160.0, 227.0, 56.0, 0.35, 0, 62.0]
[2021, 'l', 'Veleučilište u Karlovcu', 'Javna veleučilišta', 'Veleučilište u Karlovcu', 'Izvanredni', 'Sigurnost i zaštita; smjerovi: Zaštita na radu, Zaštita od požara (izvanredni, stručni)', 'Karlovac', 82.0, 75.0, 29.0, 0.35, 0, 23.0]
[2021, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Ekonomski fakultet Sveučilišta u Zagrebu', 'Izvanredni', 'Ekonomija (izvanredni)', 'Zagreb', 80.0, 408.0, 28.0, 0.35, 0, 36.0]
[2021, 'l', 'Veleučilište u Rijeci', 'Javna veleučilišta', 'Veleučilište u Rijeci', 'Izvanredni', 'Informatika (izvanredni, stručni)', 'Rijeka', 55.0, 66.0, 19.0, 0.35, 0, 18.0]
[2021, 'l', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Građevinski i arhitektonski fakultet Sveučilišta u Osijeku', 'Izvanredni', 'Građevinarstvo; smjer: opći  (izvanredni, stručni)', 'Osijek', 40.0, 73.0, 14.0, 0.35, 0, 19.0]
[2021, 'l', 'Sveučilište u Zadru', 'Javna sveučilišta', 'Odjel za lingvistiku Sveučilišta u Zadru', 'Redovni', 'Jezik i komunikacija u višejezičnom društvu (dvopredmetni)', 'Zadar', 23.0, 73.0, 8.0, 0.35, 0, 20.0]
[2021, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Prirodoslovno-matematički fakultet Sveučilišta u Splitu', 'Redovni', 'Matematika i informatika; smjer: nastavnički', 'Split', 20.0, 45.0, 7.0, 0.35, 0, 7.0]
[2021, 'l', 'Veleučilište u Rijeci', 'Javna veleučilišta', 'Veleučilište u Rijeci', 'Redovni', 'Mediteranska poljoprivreda; smjerovi: Opća mediteranska poljoprivreda, Pčelarstvo (stručni)', 'Poreč', 20.0, 18.0, 7.0, 0.35, 0, 5.0]
[2021, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Ekonomski fakultet Sveučilišta u Splitu', 'Izvanredni', 'Poslovna ekonomija (izvanredni)', 'Split', 20.0, 40.0, 7.0, 0.35, 0, 7.0]
[2021, 'l', 'Sveučilište Jurja Dobrile u Puli', 'Javna sveučilišta', 'Fakultet za interdisciplinarne, talijanske i kulturološke studije u Puli', 'Redovni', 'Kultura i turizam', 'Pula', 85.0, 127.0, 29.0, 0.34, 0, 28.0]
[2021, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Fakultet elektrotehnike i računarstva i Fakultet strojarstva i brodogradnje Sveučilišta u Zagrebu', 'Redovni', 'Energetska učinkovitost i obnovljivi izvori', 'Šibenik', 50.0, 78.0, 17.0, 0.34, 0, 15.0]
[2021, 'l', 'Veleučilište u Virovitici', 'Javna veleučilišta', 'Veleučilište u Virovitici', 'Redovni', 'Menadžment; smjer: Menadžment ruralnog turizma (stručni)', 'Virovitica', 35.0, 59.0, 12.0, 0.34, 0, 9.0]
[2021, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Kineziološki fakultet Sveučilišta u Zagrebu', 'Izvanredni', 'Izobrazba trenera; smjerovi: Akrobatski Rock and Roll, Atletika, Badminton, Bejzbol, Biciklizam, Biljar, Boks, Dizanje utega, Hokej na travi, Hrvanje, Jedrenje, Jedrenje na daski, Judo, Kajakaštvo, Karate, Kickboxing, Klizanje, Konjički sport, Košarka, Ku (izvanredni, stručni)', 'Zagreb', 130.0, 136.0, 43.0, 0.33, 0, 18.0]
[2021, 'l', 'Veleučilište u Karlovcu', 'Javna veleučilišta', 'Veleučilište u Karlovcu', 'Redovni', 'Strojarstvo (stručni)', 'Karlovac', 82.0, 134.0, 27.0, 0.33, 0, 27.0]
[2021, 'l', 'Sveučilište Jurja Dobrile u Puli', 'Javna sveučilišta', 'Fakultet ekonomije i turizma Dr. Mijo Mirković u Puli', 'Izvanredni', 'Poslovna ekonomija; smjerovi: Financijski management, Marketinško upravljanje, Management i poduzetništvo; Turizam; Informatički menadžment (izvanredni)', 'Pula', 80.0, 61.0, 26.0, 0.33, 0, 23.0]
[2021, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Zagrebu', 'Redovni', 'Filozofija (dvopredmetni)', 'Zagreb', 66.0, 267.0, 22.0, 0.33, 0, 45.0]
[2021, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Zagrebu', 'Redovni', 'Talijanistika (dvopredmetni)', 'Zagreb', 66.0, 305.0, 22.0, 0.33, 0, 60.0]
[2021, 'l', 'Sveučilište VERN', 'Privatna sveučilišta', 'Sveučilište VERN', 'Redovni', 'Ekonomija poduzetništva (stručni)', 'Zagreb', 60.0, 83.0, 20.0, 0.33, 0, 18.0]
[2021, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Fakultet hrvatskih studija Sveučilišta u Zagrebu', 'Redovni', 'Povijest (dvopredmetni)', 'Zagreb', 60.0, 163.0, 20.0, 0.33, 0, 50.0]
[2021, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Rudarsko-geološko-naftni fakultet Sveučilišta u Zagrebu', 'Redovni', 'Rudarstvo', 'Zagreb', 60.0, 270.0, 20.0, 0.33, 0, 30.0]
[2021, 'l', 'Veleučilište u Šibeniku', 'Javna veleučilišta', 'Veleučilište u Šibeniku', 'Redovni', 'Upravni studij (stručni)', 'Šibenik', 40.0, 57.0, 13.0, 0.33, 0, 7.0]
[2021, 'l', 'Sveučilište u Zadru', 'Javna sveučilišta', 'Odjel za informacijske znanosti Sveučilišta u Zadru', 'Redovni', 'Informacijske znanosti', 'Zadar', 36.0, 78.0, 12.0, 0.33, 0, 12.0]
[2021, 'l', 'Sveučilište Sjever', 'Javna sveučilišta', 'Sveučilište Sjever', 'Redovni', 'Glazba i mediji', 'Varaždin', 15.0, 13.0, 5.0, 0.33, 0, 4.0]
[2021, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Pomorski fakultet Sveučilišta u Splitu', 'Izvanredni', 'Brodostrojarstvo (izvanredni)', 'Split', 15.0, 37.0, 5.0, 0.33, 0, 6.0]
[2021, 'l', 'Sveučilište u Zadru', 'Javna sveučilišta', 'Odjel za ekologiju, agronomiju i akvakulturu Sveučilišta u Zadru', 'Izvanredni', 'Podvodne znanosti i tehnologije (izvanredni)', 'Zadar', 12.0, 17.0, 4.0, 0.33, 0, 5.0]
[2021, 'l', 'Veleučilište u Rijeci', 'Javna veleučilišta', 'Veleučilište u Rijeci', 'Izvanredni', 'Održivi agroturizam (izvanredni, stručni)', 'Rijeka', 12.0, 18.0, 4.0, 0.33, 0, 4.0]
[2021, 'l', 'Sveučilište u Dubrovniku', 'Javna sveučilišta', 'Odjel za elektrotehniku i računarstvo Sveučilišta u Dubrovniku', 'Izvanredni', 'Elektrotehničke i komunikacijske tehnologije u pomorstvu (izvanredni)', 'Dubrovnik', 6.0, 6.0, 2.0, 0.33, 0, 2.0]
[2021, 'l', 'Sveučilište Jurja Dobrile u Puli', 'Javna sveučilišta', 'Muzička akademija u Puli', 'Redovni', 'Solo pjevanje', 'Pula', 3.0, 6.0, 1.0, 0.33, 0, 0.0]
[2021, 'l', 'Sveučilište u Dubrovniku', 'Javna sveučilišta', 'Odjel za humanističke znanosti Sveučilišta u Dubrovniku i Filozofski fakultet Sveučilišta u Zagrebu', 'Izvanredni', 'Povijest Jadrana i Mediterana (izvanredni)', 'Dubrovnik', 3.0, 4.0, 1.0, 0.33, 0, 1.0]
[2021, 'l', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Akademija za umjetnost i kulturu u Osijeku', 'Izvanredni', 'Likovna kultura (izvanredni)', 'Osijek', 3.0, 2.0, 1.0, 0.33, 0, 0.0]
[2021, 'l', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Akademija za umjetnost i kulturu u Osijeku', 'Redovni', 'Kompozicija s teorijom muzike; smjer: Teorija muzike', 'Osijek', 3.0, 2.0, 1.0, 0.33, 0, 1.0]
[2021, 'l', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Pravni fakultet Sveučilišta u Osijeku', 'Redovni', 'Upravni studij (stručni)', 'Osijek', 100.0, 208.0, 32.0, 0.32, 0, 25.0]
[2021, 'l', 'Visoko učilište Algebra', 'Privatne visoke škole', 'Visoko učilište Algebra', 'Redovni', 'Multimedijsko računarstvo (stručni)', 'Zagreb', 60.0, 73.0, 19.0, 0.32, 0, 22.0]
[2021, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Kineziološki fakultet Sveučilišta u Splitu', 'Izvanredni', 'Kineziologija; smjer: Sportski trener (izvanredni, stručni)', 'Split', 50.0, 100.0, 16.0, 0.32, 0, 1.0]
[2021, 'l', 'Sveučilište VERN', 'Privatna sveučilišta', 'Sveučilište VERN', 'Redovni', 'Odnosi s javnošću i studij medija (stručni)', 'Zagreb', 50.0, 53.0, 16.0, 0.32, 0, 13.0]
[2021, 'l', 'Sveučilište u Dubrovniku', 'Javna sveučilišta', 'Odjel za elektrotehniku i računarstvo Sveučilišta u Dubrovniku', 'Redovni', 'Primijenjeno / poslovno računarstvo', 'Dubrovnik', 41.0, 32.0, 13.0, 0.32, 0, 10.0]
[2021, 'l', 'Sveučilište u Zadru', 'Javna sveučilišta', 'Odjel za povijest Sveučilišta u Zadru', 'Redovni', 'Povijest (dvopredmetni)', 'Zadar', 37.0, 139.0, 12.0, 0.32, 0, 35.0]
[2021, 'l', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Pravni fakultet Sveučilišta u Osijeku', 'Izvanredni', 'Upravni studij (izvanredni, stručni)', 'Osijek', 25.0, 45.0, 8.0, 0.32, 0, 8.0]
[2021, 'l', 'Sveučilište u Dubrovniku', 'Javna sveučilišta', 'Odjel za ekonomiju i poslovnu ekonomiju Sveučilišta u Dubrovniku', 'Redovni', 'Poslovna ekonomija; smjer: IT Menadžment', 'Dubrovnik', 25.0, 72.0, 8.0, 0.32, 0, 9.0]
[2021, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Prirodoslovno-matematički fakultet Sveučilišta u Splitu', 'Redovni', 'Matematika i fizika', 'Split', 22.0, 93.0, 7.0, 0.32, 0, 6.0]
[2021, 'l', 'Međimursko veleučilište u Čakovcu', 'Javna veleučilišta', 'Međimursko veleučilište u Čakovcu', 'Redovni', 'Računarstvo (stručni)', 'Čakovec', 65.0, 108.0, 20.0, 0.31, 0, 20.0]
[2021, 'l', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Katolički bogoslovni fakultet u Đakovu Sveučilišta u Osijeku', 'Redovni', 'Filozofsko-teološki studij', 'Đakovo', 45.0, 23.0, 14.0, 0.31, 0, 9.0]
[2021, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Zagrebu', 'Redovni', 'Portugalski jezik i književnost (dvopredmetni)', 'Zagreb', 36.0, 163.0, 11.0, 0.31, 0, 34.0]
[2021, 'l', 'Veleučilište u Virovitici', 'Javna veleučilišta', 'Veleučilište u Virovitici', 'Redovni', 'Elektrotehnika; smjer: Telekomunikacije i informatika (stručni)', 'Virovitica', 35.0, 54.0, 11.0, 0.31, 0, 7.0]
[2021, 'l', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Fakultet agrobiotehničkih znanosti Osijek', 'Redovni', 'Poljoprivreda; smjer: Mehanizacija', 'Osijek', 56.0, 106.0, 17.0, 0.3, 0, 23.0]
[2021, 'l', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Kineziološki fakultet Sveučilišta u Osijeku', 'Izvanredni', 'Kineziologija (izvanredni)', 'Osijek', 50.0, 63.0, 15.0, 0.3, 0, 11.0]
[2021, 'l', 'Sveučilište u Rijeci', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Rijeci', 'Redovni', 'Hrvatski jezik i književnost (dvopredmetni)', 'Rijeka', 40.0, 150.0, 12.0, 0.3, 0, 37.0]
[2021, 'l', 'Sveučilište u Rijeci', 'Javna sveučilišta', 'Pravni fakultet Sveučilišta u Rijeci', 'Izvanredni', 'Upravni studij (izvanredni, stručni)', 'Rijeka', 40.0, 29.0, 12.0, 0.3, 0, 10.0]
[2021, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Prirodoslovno-matematički fakultet Sveučilišta u Zagrebu', 'Redovni', 'Geologija', 'Zagreb', 37.0, 163.0, 11.0, 0.3, 0, 21.0]
[2021, 'l', 'Veleučilište u Rijeci', 'Javna veleučilišta', 'Veleučilište u Rijeci', 'Izvanredni', 'Sigurnost na radu (izvanredni, stručni)', 'Rijeka', 37.0, 56.0, 11.0, 0.3, 0, 8.0]
[2021, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Fakultet organizacije i informatike u Varaždinu Sveučilišta u Zagrebu', 'Izvanredni', 'Primjena informacijske tehnologije u poslovanju (izvanredni, stručni)', 'Križevci', 30.0, 23.0, 9.0, 0.3, 0, 7.0]
[2021, 'l', 'Veleučilište u Rijeci', 'Javna veleučilišta', 'Veleučilište u Rijeci', 'Izvanredni', 'Cestovni promet (izvanredni, stručni)', 'Rijeka', 30.0, 43.0, 9.0, 0.3, 0, 4.0]
[2021, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Kineziološki fakultet Sveučilišta u Zagrebu', 'Izvanredni', 'Izobrazba trenera; smjer: Sportska rekreacija (izvanredni, stručni)', 'Zagreb', 30.0, 37.0, 9.0, 0.3, 0, 4.0]
